Date,MSCI.World,MSCI.EmergingMarkets,SP500,US10Y,DE10Y,SP.InvestmentGrade,SP.HighYield,MSCI.World.RealEstate,MSCI.US.RealEstate
11/26/2010,-0.010349391,-0.016542558,-0.007641179,0.000927575,-0.002563025,0.000957563,0.00104754,0.003792446,0.020027333
11/29/2010,-0.007452084,1.91669E-05,-0.001589707,0.003900462,0.000146511,0.001694201,-0.001273336,-0.011703577,-0.016520474
11/30/2010,-0.005343621,-0.005530066,-0.00614911,0.000119844,-0.002680503,0.001820927,-0.000159106,0.000733033,-0.025585162
12/1/2010,0.019847322,0.019979674,0.022161459,0.006465509,0.007717931,-8.43706E-05,-0.001493257,-0.005375614,-0.013867824
12/2/2010,0.017078541,0.014765012,0.012746591,-0.014848751,-0.009140496,-0.010324268,0.00272605,0.010973074,0.026179835
12/3/2010,0.007586505,0.007588625,0.002698155,-0.003209641,-0.003069308,-0.001594567,0.00178234,0.016409974,0.036117876
12/6/2010,-0.000990199,0.003999201,-0.001246686,-0.000213501,-0.003746004,-0.000297265,0.002024447,0.005759998,0.015973056
12/7/2010,0.003892149,0.003386146,0.00018721,0.007085682,-0.000148226,0.005097108,0.00240556,-0.000201202,-0.00776372
12/8/2010,-0.002594817,-0.013061497,0.003558291,-0.018128881,-0.007817547,-0.01151061,0.000983793,0.003436592,0.018530667
12/9/2010,0.00418416,0.001512912,0.003829817,-0.005477932,-0.005226569,-0.00500058,-0.001902277,-0.010944227,-0.009152305
12/10/2010,0.004070303,-0.000366284,0.006461234,0.001570505,0.004802056,0.001987564,0.000619786,-0.000195936,-0.001985092
12/13/2010,0.007395666,0.008064238,0.000631135,-0.006533512,-0.000341285,-0.004991357,-0.000966573,0.00296178,-0.001455977
12/14/2010,0.002351009,0.005823439,0.001188516,0.001444951,-0.00029634,0.002637685,0.001884126,0.007731344,0.019605858
12/15/2010,-0.007076963,-0.007271978,-0.00576582,-0.014529659,-0.004149369,-0.010310705,-0.000502081,0.002037416,0.008621426
12/16/2010,0.000467581,-0.007775884,0.00543372,-0.005388287,-0.001490173,-0.003395738,-2.10095E-05,-0.011485277,-0.007577178
12/17/2010,-0.002027191,0.003640338,0.000940499,0.004521707,-0.001429776,0.004046123,-0.000415412,-0.00620764,-0.013588158
12/20/2010,0.000714884,-0.003292317,0.002050131,0.012417758,0.001954241,0.010134478,0.001663787,0.001811367,-0.007961577
12/21/2010,0.008778751,0.01110555,0.006207779,-0.001775816,0.004377511,0.000250953,0.000824251,0.007873222,0.007875853
12/22/2010,0.001884826,0.003139614,0.003224475,0.001881564,0.000472307,0.002063721,0.001441185,0.011848932,0.004183047
12/23/2010,-0.000119255,0.000620701,-0.001181779,-0.001333625,0.002318132,7.65133E-05,0.000511411,0.007535689,-0.004062836
12/24/2010,-9.16966E-05,-0.000585319,-2.06165E-05,-0.005012359,-0.001444648,-0.003388101,0.000599286,-0.000719084,0.000986691
12/27/2010,-0.001530688,-0.001550721,0.001088377,-0.002267798,0.001101903,-0.003226126,-0.000493846,0.001291076,0.00415171
12/28/2010,0.002496458,0.000595489,0.001378242,0.007526673,-0.006380591,0.00685048,0.000921103,0.003125451,-0.003565806
12/29/2010,0.002318108,0.009312381,0.001821012,-0.011184593,0.003508431,-0.008232271,0.00029193,0.001387603,0.002079733
12/30/2010,-0.001792208,0.007698388,-0.001553948,0.011341668,-0.002408121,0.009312316,0.001649012,0.009085942,0.006381095
12/31/2010,0.002838698,0.004928906,0.000332042,-0.001880245,0.005025861,-0.001494536,0.001498418,-1.01607E-05,0.000475889
1/3/2011,0.006457965,0.011381794,0.01084918,0.005615485,0.000214374,0.004413321,0.001902369,0.002057595,0.010872004
1/4/2011,0.001280102,0.001998023,-0.001085063,-0.002736203,0.003709451,-0.000428749,0.003044558,0.012084139,0.001581338
1/5/2011,-0.003613489,-0.004383364,0.00520283,0.000985284,0.001321273,0.000544429,0.001906894,-0.004409416,0.006926562
1/6/2011,-0.000612597,-0.005925934,-0.002053277,-0.011365182,0.000209819,-0.007896958,-3.08574E-05,0.00179125,-0.013722554
1/7/2011,-0.001182607,-0.00723165,-0.001883388,0.004955173,-0.001910049,0.004897068,0.001137199,-0.002903473,-0.011513401
1/10/2011,-0.005428788,-0.009171512,-0.001727387,0.008421781,0.003544369,0.005358243,0.00127149,-0.001402001,-0.007494435
1/11/2011,0.005056783,0.006135597,0.004327398,0.0022539,0.000191619,0.001384911,0.000562253,-0.005058087,-0.018778279
1/12/2011,0.011928586,0.017076299,0.008261588,-0.002710203,-0.002114404,-0.002338359,0.000345175,0.000411601,0.007400672
1/13/2011,0.005783959,-0.0005645,-0.002053533,-0.00061616,-0.010609619,-0.000183936,0.001049452,0.010145581,0.028555222
1/14/2011,0.003031449,-0.002399197,0.006173224,0.003632649,-0.0005191,0.003262928,0.001150632,0.007203466,0.016383887
1/17/2011,-0.001354934,-0.004144728,0.000340885,-0.001723339,-0.000283974,-0.001942192,0.000542436,0.001180961,0.004683846
1/18/2011,0.007315946,0.004892035,0.001313313,0.0030469,0.000287658,0.002875042,0.000292669,-0.00083386,-0.010142088
1/19/2011,-0.005507582,0.002323388,-0.01158597,-0.005565885,-0.006482191,-0.004177612,0.000355476,0.008923348,0.010566407
1/20/2011,-0.011691451,-0.01534826,-0.001997874,0.003066848,0.000223841,0.001992484,0.000799952,-0.002497325,-0.000197648
1/21/2011,0.00598007,-0.005891365,0.002544133,-0.011238708,-0.003473414,-0.00753005,-0.000879601,-0.011848702,-0.019390964
1/24/2011,0.007985866,-0.000209032,0.005468273,0.003768999,-0.001639595,0.002622419,0.001864401,0.000593044,0.007379187
1/25/2011,-0.001389874,-0.000458253,0.000764428,0.000170309,0.002722739,0.00082827,0.001433277,0.00547761,0.012674348
1/26/2011,0.005842913,0.006099747,0.004535458,0.007626227,0.001590194,0.005477744,0.001364289,0.00408684,-0.001238397
1/27/2011,0.000662731,-0.001130977,0.001726781,-0.00865903,-0.00389479,-0.005343627,-0.000278221,0.003520697,0.009282692
1/28/2011,-0.014204599,-0.013667559,-0.017489826,0.003335337,-0.00062219,0.002581054,0.00240601,0.003648159,0.002462553
1/31/2011,0.004204218,-0.006691464,0.006740043,0.005027614,0.003527749,0.003314964,0.000275361,-0.011347971,-0.014913343
2/1/2011,0.017122332,0.010199635,0.017037741,-0.003555209,0.001694125,-0.002898466,0.000635439,0.00113987,0.001782088
2/2/2011,0.001858023,0.004102785,-0.001951247,-0.005244413,-0.005471648,-0.002948148,0.001214718,0.007100621,0.02124402
2/3/2011,-0.002718558,-0.001812851,0.002863296,-0.004431854,-0.001708126,-0.002718596,0.001071796,0.006872659,-0.005772765
2/4/2011,0.002160679,-0.003472488,0.003201197,-0.004649337,0.00155695,-0.003498354,0.000632226,0.000699904,-0.00741105
2/7/2011,0.005461552,-0.001894734,0.006632783,-0.007971338,-0.003021792,-0.006002127,0.001616234,-0.00242609,0.00401233
2/8/2011,0.005806547,-0.001071638,0.00492732,-0.000304338,0.000241097,0.002402086,0.001735638,-0.00101132,0.000619543
2/9/2011,-0.002907086,-0.014468359,-0.002056346,-0.006686443,-0.000229923,-0.003802519,0.001943754,0.001533872,0.011568577
2/10/2011,-0.002685383,-0.018146004,0.000574218,0.007208872,-0.004457203,0.007008007,-0.000102058,-0.008664425,0.007520528
2/11/2011,0.002187032,0.001596534,0.005032166,-0.004208374,-0.000139943,-0.002667299,-0.000837172,-0.005204751,-0.007103167
2/14/2011,0.00352205,0.013289483,0.002977171,0.005800768,0.00058929,0.004187325,-9.53147E-05,0.002140091,0.000102821
2/15/2011,-0.000854354,-0.001261823,-0.003541968,0.003447053,-0.000500534,0.002266195,0.001607748,0.006885258,0.002369507
2/16/2011,0.006905141,0.003382351,0.006729599,-0.000120527,-0.000587594,-4.47794E-05,0.000263265,-0.004529803,0.007752514
2/17/2011,0.0053456,0.003071479,0.002883937,-0.000774281,0.004204008,7.72106E-05,0.00061547,0.004247379,0.007941604
2/18/2011,0.001316346,0.010281037,0.001883358,0.00395616,0.00422725,0.003220578,0.001736881,0.006130298,0.00753197
2/21/2011,-0.003006678,-0.001278763,0.000566245,-0.001214432,-0.002150618,-0.000996624,0.000780201,0.003929592,0.004882938
2/22/2011,-0.015385129,-0.01707435,-0.021125214,0.003469371,0.00249424,0.001973224,0.000624224,-0.000601132,-0.007028033
2/23/2011,-0.005963227,-0.005253986,-0.005718164,0.008411462,0.003866372,0.005724341,0.000268546,-0.014252332,-0.002994325
2/24/2011,-0.00214123,-0.006923439,-0.001042771,-0.002395365,0.000480608,-0.002292196,-0.00149436,-0.005816537,-0.00269693
2/25/2011,0.010999161,0.010558027,0.010911331,0.004099548,0.000126806,0.001539156,-0.001185951,-0.004056216,-0.004416593
2/28/2011,0.007774713,0.00749101,0.006666092,0.000777727,-0.001403411,0.001165781,0.000858567,0.017256228,0.015926937
3/1/2011,-0.008079837,0.003841683,-0.015967034,0.001493343,0.000470547,0.00288601,0.001353099,0.015315749,0.024242822
3/2/2011,-0.002266916,0.001784035,0.002752471,0.000252303,-0.002195763,0.000737165,0.000742827,-0.00789354,-0.005977198
3/3/2011,0.010673469,0.01288093,0.017344946,-0.00445132,-0.000526194,-0.002585101,0.000126314,-0.010896311,-0.00390256
3/4/2011,-0.002592932,0.009437341,-0.007340029,-0.008631101,-0.008237192,-0.005693434,-2.59817E-05,0.007404407,0.013066786
3/7/2011,-0.008107795,-0.004925742,-0.008126406,0.007296716,7.23813E-05,0.005507386,0.000692309,0.002444404,0.012118207
3/8/2011,0.001187174,0.002920979,0.008977074,-0.000307991,0.000254398,0.000806592,0.000384787,-0.005484302,-0.001997318
3/9/2011,-0.001225241,0.000750873,-0.000896314,-0.00364182,-0.000556173,-0.002013187,6.92859E-05,0.005553705,-0.008894796
3/10/2011,-0.018452451,-0.016874669,-0.018653788,0.006400929,0.001659503,0.004854579,0.000229864,0.004871918,0.002512898
3/11/2011,0.001319473,-0.005800416,0.007110786,0.006368776,0.003502601,0.004601781,-0.00131144,-0.017266891,-0.021920845
3/14/2011,-0.01013047,0.007306984,-0.00658236,2.46067E-05,0.004228191,0.000468149,0.000141783,0.001646036,-0.005864763
3/15/2011,-0.022554628,-0.020828574,-0.011001524,0.004615658,-0.00323291,0.003393485,0.000514652,-0.012047911,-0.002247983
3/16/2011,-0.009741702,0.003897865,-0.019463935,0.001912075,0.009800771,-0.000350626,-0.00424438,-0.032388228,-0.025273633
3/17/2011,0.015907805,-0.005113962,0.012824283,0.00890105,0.001700775,0.006319339,0.000498116,0.001114528,-0.02297872
3/18/2011,0.005017087,0.007642044,0.004734948,-0.001110373,-0.002492877,-0.001197662,0.001365997,0.006272702,0.036741701
3/21/2011,0.015524625,0.010325863,0.014624244,-0.00056552,-0.001785087,-0.000828495,0.001254448,0.01123267,0.01676969
3/22/2011,0.003498694,0.008873027,-0.003673734,-0.003922788,-0.004512647,-0.001375859,0.001961608,0.012624616,0.014434599
3/23/2011,0.000246751,0.003016408,0.002449555,-0.000309631,-0.004111965,0.000458572,0.000693388,0.001919436,0.003011903
3/24/2011,0.009623745,0.010352634,0.009248933,-0.001638737,0.002794859,-0.000175008,-0.000625187,-0.003559778,0.005337187
3/25/2011,0.001924503,0.008635129,0.003574207,-0.004658614,-0.001668403,-0.001853307,0.000296039,0.005841563,0.012445462
3/28/2011,-0.003439039,-0.004164185,-0.001854725,-0.002911254,-0.002294599,-0.002810632,0.001452493,0.001129618,-0.004870761
3/29/2011,0.003033816,0.003032699,0.006773114,-0.00057049,-0.002781549,-0.000248086,-7.1811E-05,-0.004320808,-0.005412434
3/30/2011,0.010022745,0.013702212,0.00754976,-0.002919249,-0.002711335,-0.003338133,-0.000178636,0.000127226,-0.004724648
3/31/2011,-0.000147174,0.010177261,-0.001365186,0.004041016,-0.001196125,0.002898929,0.001419092,0.013652435,0.012176457
4/1/2011,0.005151998,0.012907821,0.005217904,0.000393919,-0.000721816,0.000407811,0.000483399,0.003113045,-0.000657116
4/4/2011,0.002945256,0.007160731,-0.000494375,0.000776714,-0.002605357,0.000696929,0.001306624,0.003365128,0.008127369
4/5/2011,-0.001871982,0.000798892,-0.000371153,0.000707603,0.000486978,0.003296639,0.001905873,0.004258189,0.003319525
4/6/2011,0.004502756,0.00690939,0.002880447,-0.004548324,-0.000620353,-0.002322293,8.40997E-05,-0.002421941,0.004246093
4/7/2011,-0.003047674,-0.000661203,-0.001925004,-0.005389658,-0.002007594,-0.002370487,0.00062473,0.003166417,0.004927539
4/8/2011,0.00521697,0.004105388,-0.004009363,-0.000925734,-0.000477146,9.15798E-05,8.88635E-05,-0.008254322,-0.021667212
4/11/2011,-0.002779627,-0.005246205,-0.003559744,-0.000901714,-0.003031793,-0.000457875,0.000715207,0.005390636,0.015299176
4/12/2011,-0.010486814,-0.019350785,-0.007813755,0.000220605,-0.001969923,0.00070337,0.001716686,-0.001919271,-0.001927268
4/13/2011,0.003983109,0.007409251,0.001900238,0.005489835,0.003824957,0.004188856,-0.000371784,-0.006823301,-0.007995093
4/14/2011,-0.001530041,-0.002136157,-0.000586134,0.003943398,0.000723962,0.003268655,0.000892707,0.005277184,0.005614969
4/15/2011,0.000696774,0.000141371,0.004232178,-0.000451348,0.002909098,-0.000732137,0.00111694,0.00631737,-0.003646293
4/18/2011,-0.015871635,-0.016320639,-0.010460561,0.006233071,0.001442984,0.005436653,0.000237671,0.003858317,0.007984254
4/19/2011,0.006087925,0.003602676,0.006068368,0.002300061,0.01014264,0.002083281,0.000392261,-0.008842002,-0.027861762
4/20/2011,0.020105973,0.02418109,0.013302348,0.001180252,-7.07166E-05,0.00135518,0.000265801,-0.000428336,0.007057294
4/21/2011,0.008115717,0.008583007,0.00509207,-0.003353052,-0.002772497,-0.00286927,1.71581E-05,0.0145132,0.028609685
4/22/2011,-0.00058742,0.000193992,-0.000113615,0.000118918,0.001773666,0.000564503,8.03724E-05,0.010579419,0.017049418
4/25/2011,-0.002298766,-0.002033224,-0.001214771,0.000696684,0.001098108,3.9758E-05,-0.000176397,-0.001474176,0.000257457
4/26/2011,0.006877033,-0.000939275,0.009051436,0.003312373,0.000586248,0.00310265,0.00095372,0.0014867,-0.003350493
4/27/2011,0.002635213,-0.001106466,0.006225827,0.003582133,0.002757636,0.003661091,0.000891798,0.005608921,0.012763327
4/28/2011,0.010641958,-0.001472579,0.003282667,-0.004106109,-0.002537139,-0.00303622,-0.000573794,0.000973705,0.007027209
4/29/2011,0.003142216,0.003976495,0.002301602,0.004505786,0.002341233,0.003696355,0.001355678,0.01159266,0.018627873
5/2/2011,0.003059714,0.002629932,-0.001814475,0.001147857,0.002318069,0.001909601,0.001167003,-0.001696185,0.005795408
5/3/2011,-0.005986511,-0.017784574,-0.002418389,0.000104607,-7.59071E-05,0.001456461,0.001604594,0.005731542,0.004971698
5/4/2011,-0.008282288,-0.013246906,-0.006948818,0.002631285,-0.000317866,0.001395916,0.00100106,-0.005903313,-0.002248022
5/5/2011,-0.011682061,-0.007524839,-0.008618232,0.002261033,-0.001975479,0.002623328,0.00068934,-0.007602912,-0.009723658
5/6/2011,0.003479322,0.001414644,0.003506964,0.005008321,0.003013672,0.003086285,-7.52305E-05,-0.004666789,-0.012595905
5/9/2011,-0.004381166,-0.00126545,0.004501141,0.001452582,0.006922296,0.000705785,-0.000379404,-7.14711E-05,0.004496782
5/10/2011,0.009099089,0.004090073,0.007260832,0.000331906,0.004441131,0.001045164,0.001771585,0.000894902,-0.025056353
5/11/2011,-0.006103785,-0.000979106,-0.010508401,-0.003745965,-0.000660102,-0.003567565,0.000488347,0.008062511,0.01774895
5/12/2011,-0.003961606,-0.015934694,0.00548524,0.003088456,-0.000996813,0.002945308,0.001591432,-0.006246352,-0.002632987
5/13/2011,-0.004858628,-0.001663145,-0.007456179,-0.003137861,0.001594463,-0.003496685,-0.000345463,-0.008480267,-0.012369926
5/16/2011,-0.004174957,-0.007544814,-0.005785808,0.003384081,0.000876493,0.002315243,-0.000144308,-0.00262687,-0.000809101
5/17/2011,-0.005407894,-0.002437225,-0.000459733,0.003194303,0.000317646,0.002189697,-4.54053E-05,-0.003347297,-0.007893605
5/18/2011,0.009697453,0.007218491,0.009818391,0.002345203,0.000634458,0.001593771,-0.000589949,-0.003275535,-0.009734555
5/19/2011,0.002711419,-0.000796727,0.002168855,-0.003529243,-0.00080349,-0.003758928,0.000135331,0.011289199,0.02906431
5/20/2011,-0.006423386,-0.000118643,-0.007443991,0.00074019,-0.000565224,-0.000205252,-0.000173375,0.006185361,0.001508826
5/23/2011,-0.016644408,-0.024502265,-0.011795687,0.00165765,0.003119404,0.001165308,-0.000545853,-0.004563778,-0.004657168
5/24/2011,0.001939856,0.009959789,-0.00129782,0.001587441,0.005038908,0.0019401,-0.000907795,-0.017028185,-0.021310362
5/25/2011,0.003546635,-0.005618552,0.003447176,0.000529758,-0.00304573,1.63596E-05,-0.001264864,0.001391575,0.004888206
5/26/2011,0.005765831,0.013356971,0.003256351,0.000392653,0.001378843,-0.001457057,-0.001111378,0.001878719,0.001152297
5/27/2011,0.008770086,0.012543172,0.004754399,0.005876352,0.001971841,0.00466365,9.71693E-05,0.009643824,0.005975239
5/30/2011,-0.000180318,-0.000647088,0.000509074,-0.001828549,0.003989313,-0.000720871,-0.000735669,0.006177265,0.025698241
5/31/2011,0.011952268,0.017681242,0.009922317,0.001594256,0.000530382,0.000495504,0.000319685,0.000749919,0.004310769
6/1/2011,-0.013412302,-0.001200651,-0.02184018,0.000551527,-0.003543913,0.000337744,-0.000153276,0.012972637,0.015337275
6/2/2011,-0.007034601,-0.005324651,-0.00114667,0.007614335,0.000685738,0.003948818,0.000925512,-0.009875665,-0.002210209
6/3/2011,-0.003267898,-0.001892059,-0.009571602,-0.005301275,0.002839537,-0.005273826,-0.000547558,-0.010121224,-0.013086311
6/6/2011,-0.00788194,-0.005821342,-0.011157525,0.003830808,-0.003489783,0.002244092,-0.001277662,-0.000710926,0.009713799
6/7/2011,0.001422539,0.00470301,-0.000138373,-0.000708628,0.001451141,8.84405E-05,-0.000758199,-0.006973759,0.002704364
6/8/2011,-0.007756932,-0.006273035,-0.003014526,-0.001029678,-0.003682702,-0.000202337,-0.000564486,0.005440489,0.002650851
6/9/2011,0.004143538,-0.002820377,0.007921358,0.003930469,0.000215948,0.001893356,-0.002160067,-0.005624063,-0.01294834
6/10/2011,-0.015207574,-0.011884776,-0.014509258,-0.003656967,0.00186899,-0.002849479,-0.001298767,-0.003589599,0.004783889
6/13/2011,0.000465032,-0.003468397,0.000608795,0.00222379,0.004180857,0.000613275,-0.001199468,-0.01578557,-0.015630388
6/14/2011,0.013779094,0.009180263,0.012416666,-0.001053041,0.002273764,-0.000493436,-0.000875479,0.000275382,0.004706924
6/15/2011,-0.016986871,-0.006072971,-0.017308272,-0.008736104,-0.003695552,-0.006637349,-0.000478693,0.012768556,0.01245825
6/16/2011,-0.007419503,-0.017703519,0.001638696,0.010841304,0.001239966,0.007827361,-0.000627174,-0.01096372,-0.011473578
6/17/2011,0.004720483,-0.002993258,0.003036339,0.004654824,0.005326872,0.00386354,-0.001423297,-0.005925421,-0.015463835
6/20/2011,0.000894365,-0.004880263,0.004823395,-0.003442177,-0.0021205,-0.001987791,-0.000969702,0.003300166,0.001850461
6/21/2011,0.016468057,0.012412394,0.013732001,-0.000532476,0.002579846,-0.001318366,-0.001186887,-0.002013503,-0.005536978
6/22/2011,-0.001073207,0.003282792,-0.006396127,-0.001547888,-0.002277177,-0.001961456,0.000912551,0.011183415,0.01826227
6/23/2011,-0.014004393,-0.009208102,-0.002864639,-8.08036E-05,0.0014461,-0.00029826,0.001004938,0.0006759,0.001158494
6/24/2011,-0.006045447,0.008956251,-0.012593079,0.007631502,0.004939794,0.003526309,-0.000259797,-0.012396179,-0.030964714
6/27/2011,0.004158557,-0.002890672,0.009782783,0.003809358,0.003147274,0.002282318,-0.000441994,0.004135911,-0.011556193
6/28/2011,0.012157134,0.007865954,0.012918645,-0.005329553,-0.001868462,-0.004237582,-0.001431513,-7.92773E-05,0.00661678
6/29/2011,0.013972858,0.010179788,0.008340196,-0.009682443,-0.003271472,-0.007427149,-0.001034003,0.00746524,0.019980965
6/30/2011,0.013059206,0.01165499,0.010212326,-0.005000577,-0.006043175,-0.003919459,0.000929816,0.011295388,0.011735695
7/1/2011,0.009699252,0.009550153,0.014479734,-0.004352832,-0.002041561,-0.001022058,0.003554859,0.010172541,0.018458825
7/4/2011,0.003366186,0.010572318,0.000809649,-0.003315468,-0.001704787,-0.001184047,0.00086071,0.008800668,0.008079566
7/5/2011,-0.001551355,-0.003263274,-0.001489161,0.000378736,0.000691856,0.000530267,0.000563546,0.008215328,0.007639707
7/6/2011,-0.002432556,-0.004134381,0.001064094,0.006108041,0.000677638,0.005287266,0.00097072,0.000697226,0.002125106
7/7/2011,0.007488985,0.005879305,0.011038558,0.002872931,0.006243981,0.002563568,0.000877631,0.003401892,-0.014189883
7/8/2011,-0.007603401,-0.003775239,-0.007065202,-0.004219431,-0.00041109,-0.002284983,0.002141666,0.004394519,-0.008407543
7/11/2011,-0.022328257,-0.017709919,-0.017442864,0.011122043,0.006841598,0.008210514,0.002798468,0.001078053,-0.011605363
7/12/2011,-0.006051338,-0.019029315,-0.00336413,0.008098715,0.013183122,0.005308748,-0.000118573,-0.018004752,-0.034128187
7/13/2011,0.010204485,0.015399237,0.003676927,0.000400249,0.005133605,0.000320659,-0.001064678,-0.00614885,-0.005032711
7/14/2011,-0.007094442,-0.001746948,-0.006536582,0.001461488,-0.005660895,0.001519922,0.00060074,0.004070055,0.019788179
7/15/2011,0.001292569,-0.000428407,0.005725359,-0.004744192,-0.00026114,-0.00325343,-0.000442534,-0.006524875,-0.001912904
7/18/2011,-0.012188339,-0.011592682,-0.008640963,0.003665689,0.001613402,0.002042985,0.001522137,0.002309247,-0.001296651
7/19/2011,0.014875049,0.005989131,0.016587405,-0.000556586,0.005327465,-0.000335466,-0.000353025,-0.009058315,-0.025442709
7/20/2011,0.00634859,0.006709191,-0.001519413,0.00155614,-0.003097181,0.000623164,-0.000104978,0.01012409,0.015405413
7/21/2011,0.015079725,0.005837165,0.014087682,-0.003529133,-0.00580806,-0.002247992,-0.000303955,0.00760705,0.007938407
7/22/2011,0.003160071,0.008783495,0.000648992,-0.006019365,-0.006840917,-0.004359725,0.001258818,0.005960767,0.020497944
7/25/2011,-0.005582196,-0.004184929,-0.005663957,0.004037566,-0.000678819,0.004024664,0.002190709,0.007978294,0.007692761
7/26/2011,0.001571835,0.008196062,-0.003562483,-0.002995817,0.004397097,-0.001608947,-0.000577506,-0.008673751,0.006028461
7/27/2011,-0.01686789,-0.006148046,-0.020211204,0.004505704,0.003494927,0.004509084,0.000320852,0.004722287,0.001632925
7/28/2011,-0.004152928,-0.001888366,-0.00359075,-0.002262,0.005873504,-0.001868263,-0.000126605,-0.013391107,-0.013685808
7/29/2011,-0.004977847,-0.00648348,-0.006769712,0.002313257,0.002720669,0.002106394,0.000315311,-0.003528246,-0.006964488
8/1/2011,-0.006932715,0.008865388,-0.004450296,0.011856536,0.006719516,0.009698159,0.000517691,-0.000539476,-0.00187376
8/2/2011,-0.02102451,-0.019224809,-0.026857886,0.005276968,0.004616866,0.004955584,0.000378447,-0.004347348,-0.017802126
8/3/2011,-0.005023096,-0.021463677,0.005585167,0.00977736,0.008134954,0.00730591,-0.00077274,-0.018649899,-0.009136855
8/4/2011,-0.042464475,-0.026568093,-0.048206775,0.001874599,-0.001187417,0.000845436,-0.00277113,-0.011144501,-0.010693169
8/5/2011,-0.01173841,-0.028781181,-0.0001255,0.011510955,0.005800282,0.005535591,-0.005122193,-0.032937295,-0.042703597
8/8/2011,-0.049827737,-0.048329541,-0.067288711,-0.00805566,-0.003652187,-0.009131825,-0.005631149,-0.030581494,-0.046829786
8/9/2011,0.028390515,-0.022184477,0.04828387,0.01898101,0.004909359,0.005757232,-0.01476885,-0.056428071,-0.060380989
8/10/2011,-0.029336988,0.012453309,-0.04306949,0.013181775,-0.001434845,0.008454145,-0.004964435,0.034549454,0.037057417
8/11/2011,0.031405035,0.009161676,0.046669177,0.003198406,0.007048385,-0.000596594,-0.003732097,-0.0067795,-0.007598363
8/12/2011,0.012275202,0.001065366,0.005741679,-0.012670471,0.00027821,-0.014817923,-0.007127175,0.022205712,0.039472987
8/15/2011,0.021088906,0.023614818,0.021537957,0.007943853,-0.005364064,0.007505508,0.006578365,0.001231017,0.020064125
8/16/2011,-0.005769896,0.005578797,-0.009757312,-0.004574961,-0.000727395,-0.002028216,0.005484723,0.027866601,0.020210986
8/17/2011,0.004933969,0.005405579,0.000907749,0.007430295,0.00311875,0.00440163,0.001008311,-0.00190959,-0.018211016
8/18/2011,-0.043709719,-0.028148026,-0.045471419,0.003915156,0.004836696,0.002902264,0.002403412,0.005347838,0.014269902
8/19/2011,-0.013439227,-0.025282629,-0.014604249,0.007821385,0.010936532,0.00177515,-0.00231595,-0.033071779,-0.050896915
8/22/2011,0.000188625,-0.003712136,-0.000326279,0.000533631,-0.000733567,-0.000114364,-0.002877601,-0.017699992,-0.007385614
8/23/2011,0.022950352,0.019922092,0.033990716,-0.001481121,-0.001474005,-0.003257963,-0.002357077,0.000383969,0.007905072
8/24/2011,0.009636683,-0.007756467,0.013045749,-0.004587278,-0.000731662,-0.00688504,-0.004587334,0.018327107,0.007444354
8/25/2011,-0.01189146,-0.005925967,-0.015142294,-0.011546889,-0.002600277,-0.01046657,-0.003920323,0.004238864,0.013355843
8/26/2011,0.007052625,0.003118936,0.015458831,0.0037193,-0.000518804,0.003178386,0.00098196,-0.005691455,-0.013922426
8/29/2011,0.024028246,0.029132944,0.028829538,0.00287138,0.003623058,0.000807028,0.000234994,0.004962417,-0.00984321
8/30/2011,0.004743773,0.009044021,0.001727071,-0.007430097,-0.002869962,-0.003619472,0.00222571,0.023268825,0.020862477
8/31/2011,0.013330019,0.019073356,0.005779955,0.009044487,0.002961318,0.006396882,0.002741991,0.010001416,0.015401102
9/1/2011,-0.007225142,0.004281888,-0.012066817,-0.003748973,-0.003975672,-0.000329682,0.005514188,0.012904654,0.014559728
9/2/2011,-0.023120358,-0.015293902,-0.025682838,0.006405116,0.001792411,0.006123409,0.002419845,-0.005532499,-0.00528489
9/5/2011,-0.018451263,-0.031255551,-0.000430217,0.012757944,0.009734001,0.008602679,0.000344713,-0.019582289,-0.021268652
9/6/2011,-0.009789345,-0.001523278,-0.007070606,0.001037346,0.015004116,0.001820356,0.000223936,-0.013754831,-0.034680781
9/7/2011,0.027417167,0.021527152,0.029099649,-0.00034509,0.000694821,-0.002310949,-0.005425423,-0.009257908,-0.013533023
9/8/2011,-0.00254766,0.00410046,-0.010174687,-0.004832812,-0.002093237,-0.003215832,0.002058715,0.025755281,0.02446416
9/9/2011,-0.029412179,-0.021232627,-0.026911624,0.004648499,0.002976434,0.00283119,0.002363574,-0.001324234,0.007007818
9/12/2011,-0.009647396,-0.021992109,0.007427652,0.006069007,0.006307992,0.00291943,-0.001673128,-0.023033792,-0.044517088
9/13/2011,0.01092409,-0.006060259,0.009460735,-0.001599875,0.005775814,-0.004087944,-0.003972414,-0.015263708,-0.039879227
9/14/2011,0.009200178,-0.012547938,0.013921751,-0.005135124,-0.001800862,-0.004640265,-0.001218349,0.000733276,-0.015695704
9/15/2011,0.021711292,0.011827527,0.018644826,-0.00124355,-0.007091238,-0.00181021,0.000543944,-0.003131123,-0.008644855
9/16/2011,0.006446239,0.0124112,0.006236444,-0.006803017,-0.006930776,-0.00584662,0.001541556,0.016418758,0.030233139
9/19/2011,-0.01584512,-0.027485299,-0.009662959,0.001692533,0.001021111,0.000265321,0.000749801,0.010679704,0.009074267
